District,District Name,Discipline School,Discipline School Name,Discipline Code,Discipline Description,White,Black or African American,Hispanic/Latino,Asian,Native Hawaiian or Other Pacific Islander,American Indian or Alaska Native,Two or More Races,Female,Male,Total
43,MARTIN,0294,WILLOUGHBY LEARNING CENTER,I,Suspension In-School,10,2,5,0,0,0,0,6,11,17
43,MARTIN,0294,WILLOUGHBY LEARNING CENTER,O,Suspension Out-of-School,15,7,2,0,0,0,0,9,15,24
43,MARTIN,0301,CRYSTAL LAKE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0301,CRYSTAL LAKE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0321,HIDDEN OAKS MIDDLE SCHOOL,O,Suspension Out-of-School,106,13,18,2,0,0,1,43,97,140
43,MARTIN,0321,HIDDEN OAKS MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0331,BESSEY CREEK ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0331,BESSEY CREEK ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0341,FELIX A WILLIAMS ELEMENTARY SCHOOL,O,Suspension Out-of-School,12,5,1,0,0,0,0,3,15,18
43,MARTIN,0351,JENSEN BEACH HIGH SCHOOL,O,Suspension Out-of-School,103,35,24,0,0,0,10,63,109,172
43,MARTIN,0361,DR. DAVID L. ANDERSON MIDDLE SCHOOL,I,Suspension In-School,14,1,9,0,0,0,0,7,17,24
43,MARTIN,0361,DR. DAVID L. ANDERSON MIDDLE SCHOOL,O,Suspension Out-of-School,34,12,33,1,0,0,6,23,63,86
43,MARTIN,0361,DR. DAVID L. ANDERSON MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0371,CITRUS GROVE ELEMENTARY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
43,MARTIN,0400,CLARK ADVANCED LEARNING CENTER,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0041,CORAL SHORES HIGH SCHOOL,I,Suspension In-School,33,4,25,0,0,0,0,20,42,62
44,MONROE,0041,CORAL SHORES HIGH SCHOOL,O,Suspension Out-of-School,13,2,6,0,0,0,0,7,14,21
44,MONROE,0101,KEY WEST HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
44,MONROE,0101,KEY WEST HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0101,KEY WEST HIGH SCHOOL,O,Suspension Out-of-School,37,29,29,0,0,0,1,20,76,96
44,MONROE,0106,KEYS CENTER,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0111,HORACE O'BRYANT SCHOOL,I,Suspension In-School,8,3,14,0,0,0,1,8,18,26
44,MONROE,0111,HORACE O'BRYANT SCHOOL,O,Suspension Out-of-School,9,12,27,1,0,0,3,10,42,52
44,MONROE,0131,MARATHON SCHOOL,I,Suspension In-School,33,10,55,0,0,0,3,22,79,101
44,MONROE,0131,MARATHON SCHOOL,O,Suspension Out-of-School,15,8,21,0,0,0,1,6,39,45
44,MONROE,0131,MARATHON SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
44,MONROE,0161,POINCIANA ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0161,POINCIANA ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0201,SUGARLOAF SCHOOL,I,Suspension In-School,9,2,7,1,0,0,0,2,17,19
44,MONROE,0201,SUGARLOAF SCHOOL,O,Suspension Out-of-School,15,1,7,0,0,0,1,4,20,24
44,MONROE,0201,SUGARLOAF SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
44,MONROE,0251,STANLEY SWITLIK ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0251,STANLEY SWITLIK ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0291,KEY LARGO SCHOOL,I,Suspension In-School,10,1,13,0,0,0,0,5,19,24
44,MONROE,0291,KEY LARGO SCHOOL,O,Suspension Out-of-School,18,2,17,0,0,0,0,5,32,37
44,MONROE,0311,GERALD ADAMS ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0311,GERALD ADAMS ELEMENTARY SCHOOL,O,Suspension Out-of-School,4,12,5,0,0,0,0,2,19,21
44,MONROE,0321,PLANTATION KEY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0321,PLANTATION KEY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
44,MONROE,0382,KEY WEST COLLEGIATE SCHOOL,I,Suspension In-School,9,6,3,0,0,0,0,4,14,18
44,MONROE,0382,KEY WEST COLLEGIATE SCHOOL,O,Suspension Out-of-School,6,4,5,0,0,0,0,7,8,15
45,NASSAU,0031,FERNANDINA BEACH MIDDLE SCHOOL,I,Suspension In-School,4,4,1,0,0,0,2,5,6,11
45,NASSAU,0031,FERNANDINA BEACH MIDDLE SCHOOL,O,Suspension Out-of-School,6,5,1,0,0,0,2,1,13,14
45,NASSAU,0071,SOUTHSIDE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0071,SOUTHSIDE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0081,EMMA LOVE HARDEE ELEMENTARY,I,Suspension In-School,17,7,5,0,0,0,2,6,25,31
45,NASSAU,0081,EMMA LOVE HARDEE ELEMENTARY,O,Suspension Out-of-School,10,8,1,1,0,0,2,5,17,22
45,NASSAU,0102,YULEE ELEMENTARY SCHOOL,I,Suspension In-School,22,4,1,0,0,0,2,7,22,29
45,NASSAU,0102,YULEE ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,1,1,0,0,0,1,1,12,13
45,NASSAU,0121,CALLAHAN ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0121,CALLAHAN ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0131,CALLAHAN MIDDLE SCHOOL,I,Suspension In-School,72,1,0,0,1,0,4,21,57,78
45,NASSAU,0131,CALLAHAN MIDDLE SCHOOL,O,Suspension Out-of-School,86,0,1,1,0,0,5,22,71,93
45,NASSAU,0131,CALLAHAN MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0151,HILLIARD MIDDLE-SENIOR HIGH,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0151,HILLIARD MIDDLE-SENIOR HIGH,I,Suspension In-School,43,2,3,0,0,0,0,10,38,48
45,NASSAU,0151,HILLIARD MIDDLE-SENIOR HIGH,O,Suspension Out-of-School,53,2,3,1,0,0,0,17,42,59
45,NASSAU,0151,HILLIARD MIDDLE-SENIOR HIGH,P,Placement in Alternative Educational Setting,9,1,2,0,0,0,0,3,9,12
45,NASSAU,0151,HILLIARD MIDDLE-SENIOR HIGH,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0181,BRYCEVILLE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0181,BRYCEVILLE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0191,WEST NASSAU COUNTY HIGH SCHOOL,I,Suspension In-School,59,2,3,0,0,0,5,14,55,69
45,NASSAU,0191,WEST NASSAU COUNTY HIGH SCHOOL,O,Suspension Out-of-School,31,2,1,0,0,0,2,7,29,36
45,NASSAU,0191,WEST NASSAU COUNTY HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0221,YULEE MIDDLE SCHOOL,I,Suspension In-School,96,16,4,1,0,0,3,35,85,120
45,NASSAU,0221,YULEE MIDDLE SCHOOL,O,Suspension Out-of-School,96,8,5,1,0,0,4,25,89,114
45,NASSAU,0231,YULEE HIGH SCHOOL,I,Suspension In-School,106,13,3,1,0,0,3,42,84,126
45,NASSAU,0231,YULEE HIGH SCHOOL,O,Suspension Out-of-School,65,8,2,1,0,0,3,24,55,79
45,NASSAU,0241,HILLIARD ELEMENTARY SCHOOL,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0241,HILLIARD ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0241,HILLIARD ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0261,CALLAHAN INTERMEDIATE SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0261,CALLAHAN INTERMEDIATE SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0271,YULEE PRIMARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0271,YULEE PRIMARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
45,NASSAU,0291,FERNANDINA BEACH HIGH SCHOOL,I,Suspension In-School,118,35,23,1,0,0,9,66,120,186
45,NASSAU,0291,FERNANDINA BEACH HIGH SCHOOL,O,Suspension Out-of-School,35,19,9,0,0,0,2,23,42,65
46,OKALOOSA,0031,ANNETTE P. EDWINS ELEMENTARY SCHOOL,I,Suspension In-School,14,9,2,0,0,0,1,6,20,26
46,OKALOOSA,0031,ANNETTE P. EDWINS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0031,ANNETTE P. EDWINS ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0041,BAKER SCHOOL,I,Suspension In-School,209,5,1,0,1,0,6,64,158,222
46,OKALOOSA,0041,BAKER SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0041,BAKER SCHOOL,P,Placement in Alternative Educational Setting,11,1,0,0,0,0,0,1,11,12
46,OKALOOSA,0041,BAKER SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0051,BOB SIKES ELEMENTARY SCHOOL,I,Suspension In-School,58,21,5,0,0,0,8,13,79,92
46,OKALOOSA,0051,BOB SIKES ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,2,0,0,0,0,0,2,8,10
46,OKALOOSA,0082,CLIFFORD MEIGS MIDDLE SCHOOL,I,Suspension In-School,53,28,11,2,0,0,11,26,79,105
46,OKALOOSA,0082,CLIFFORD MEIGS MIDDLE SCHOOL,O,Suspension Out-of-School,6,3,3,0,0,0,2,4,10,14
46,OKALOOSA,0082,CLIFFORD MEIGS MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0082,CLIFFORD MEIGS MIDDLE SCHOOL,S,Other SES IR Defined,10,2,1,0,0,0,1,1,13,14
46,OKALOOSA,0092,SHOAL RIVER MIDDLE SCHOOL,I,Suspension In-School,84,56,13,1,0,0,11,55,110,165
46,OKALOOSA,0092,SHOAL RIVER MIDDLE SCHOOL,O,Suspension Out-of-School,25,7,2,0,0,0,1,6,29,35
46,OKALOOSA,0092,SHOAL RIVER MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,7,6,0,0,0,0,1,2,12,14
46,OKALOOSA,0092,SHOAL RIVER MIDDLE SCHOOL,S,Other SES IR Defined,20,12,6,0,0,0,4,11,31,42
46,OKALOOSA,0121,C. W. RUCKEL MIDDLE SCHOOL,I,Suspension In-School,80,9,4,3,0,0,13,30,79,109
46,OKALOOSA,0121,C. W. RUCKEL MIDDLE SCHOOL,O,Suspension Out-of-School,12,0,0,0,0,0,1,3,10,13
46,OKALOOSA,0121,C. W. RUCKEL MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0121,C. W. RUCKEL MIDDLE SCHOOL,S,Other SES IR Defined,13,2,0,0,0,0,2,2,15,17
46,OKALOOSA,0131,DESTIN ELEMENTARY SCHOOL,I,Suspension In-School,15,0,2,0,0,0,2,3,16,19
46,OKALOOSA,0131,DESTIN ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0131,DESTIN ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0151,LULA J. EDGE ELEMENTARY SCHOOL,I,Suspension In-School,11,2,0,0,0,0,2,5,10,15
46,OKALOOSA,0151,LULA J. EDGE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0161,EGLIN ELEMENTARY SCHOOL,I,Suspension In-School,5,2,7,0,0,0,1,3,12,15
46,OKALOOSA,0161,EGLIN ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0161,EGLIN ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0201,LAUREL HILL SCHOOL,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0201,LAUREL HILL SCHOOL,I,Suspension In-School,37,9,0,0,0,0,3,12,37,49
46,OKALOOSA,0201,LAUREL HILL SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0201,LAUREL HILL SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0201,LAUREL HILL SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0211,NICEVILLE SENIOR HIGH SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0211,NICEVILLE SENIOR HIGH SCHOOL,I,Suspension In-School,132,13,11,3,0,1,11,62,109,171
46,OKALOOSA,0211,NICEVILLE SENIOR HIGH SCHOOL,O,Suspension Out-of-School,19,1,2,0,0,0,6,13,15,28
46,OKALOOSA,0211,NICEVILLE SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,17,0,1,0,0,0,4,9,13,22
46,OKALOOSA,0211,NICEVILLE SENIOR HIGH SCHOOL,S,Other SES IR Defined,24,1,2,0,0,0,7,11,23,34
46,OKALOOSA,0222,NORTHWOOD ELEMENTARY SCHOOL,I,Suspension In-School,49,31,2,2,1,1,9,19,76,95
46,OKALOOSA,0222,NORTHWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,4,1,0,1,0,3,2,15,17
46,OKALOOSA,0222,NORTHWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0251,RIVERSIDE ELEMENTARY SCHOOL,I,Suspension In-School,38,23,6,0,0,1,8,16,60,76
46,OKALOOSA,0251,RIVERSIDE ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,5,2,0,0,0,3,1,17,18
46,OKALOOSA,0251,RIVERSIDE ELEMENTARY SCHOOL,S,Other SES IR Defined,8,1,0,0,0,0,1,0,10,10
46,OKALOOSA,0271,W. C. PRYOR MIDDLE SCHOOL,I,Suspension In-School,67,37,17,3,0,1,16,38,103,141
46,OKALOOSA,0271,W. C. PRYOR MIDDLE SCHOOL,O,Suspension Out-of-School,16,2,1,0,0,0,1,2,18,20
46,OKALOOSA,0271,W. C. PRYOR MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,6,6,2,1,0,0,3,2,16,18
46,OKALOOSA,0271,W. C. PRYOR MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0281,WRIGHT ELEMENTARY SCHOOL,I,Suspension In-School,24,14,11,0,0,0,3,10,42,52
46,OKALOOSA,0281,WRIGHT ELEMENTARY SCHOOL,O,Suspension Out-of-School,9,2,0,0,0,0,1,2,10,12
46,OKALOOSA,0281,WRIGHT ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0431,SHALIMAR ELEMENTARY SCHOOL,I,Suspension In-School,12,6,1,0,0,0,4,3,20,23
46,OKALOOSA,0431,SHALIMAR ELEMENTARY SCHOOL,O,Suspension Out-of-School,6,4,1,0,0,0,2,0,13,13
46,OKALOOSA,0431,SHALIMAR ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0431,SHALIMAR ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0541,ELLIOTT POINT ELEMENTARY SCHOOL,I,Suspension In-School,20,19,5,0,0,0,6,6,44,50
46,OKALOOSA,0541,ELLIOTT POINT ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,7,2,0,0,0,1,3,15,18
46,OKALOOSA,0541,ELLIOTT POINT ELEMENTARY SCHOOL,S,Other SES IR Defined,6,8,2,0,0,0,3,3,16,19
46,OKALOOSA,0561,MARY ESTHER ELEMENTARY SCHOOL,I,Suspension In-School,23,32,1,1,0,0,12,28,41,69
46,OKALOOSA,0561,MARY ESTHER ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0561,MARY ESTHER ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0561,MARY ESTHER ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0571,JAMES E PLEW ELEMENTARY SCHOOL,I,Suspension In-School,10,1,1,0,0,0,2,4,10,14
46,OKALOOSA,0571,JAMES E PLEW ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0571,JAMES E PLEW ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0581,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0581,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,I,Suspension In-School,99,54,43,3,1,0,11,69,142,211
46,OKALOOSA,0581,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,O,Suspension Out-of-School,9,3,0,0,1,0,1,4,10,14
46,OKALOOSA,0581,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0581,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,S,Other SES IR Defined,14,12,3,1,1,0,1,14,18,32
46,OKALOOSA,0601,CRESTVIEW HIGH SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0601,CRESTVIEW HIGH SCHOOL,I,Suspension In-School,153,90,17,4,3,1,22,108,182,290
46,OKALOOSA,0601,CRESTVIEW HIGH SCHOOL,O,Suspension Out-of-School,8,7,1,0,1,0,0,8,9,17
46,OKALOOSA,0601,CRESTVIEW HIGH SCHOOL,P,Placement in Alternative Educational Setting,8,9,2,1,0,0,3,9,14,23
46,OKALOOSA,0601,CRESTVIEW HIGH SCHOOL,S,Other SES IR Defined,21,21,5,1,2,0,2,20,32,52
46,OKALOOSA,0621,KENWOOD ELEMENTARY SCHOOL,I,Suspension In-School,10,7,3,0,0,0,5,7,18,25
46,OKALOOSA,0621,KENWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0621,KENWOOD ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0621,KENWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,22,8,1,0,0,0,5,9,27,36
46,OKALOOSA,0631,FLOROSA ELEMENTARY SCHOOL,I,Suspension In-School,19,8,3,0,0,0,3,5,28,33
46,OKALOOSA,0631,FLOROSA ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0631,FLOROSA ELEMENTARY SCHOOL,S,Other SES IR Defined,17,12,3,1,1,0,5,7,32,39
46,OKALOOSA,0641,FORT WALTON BEACH HIGH SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0641,FORT WALTON BEACH HIGH SCHOOL,I,Suspension In-School,97,51,27,5,1,1,9,71,120,191
46,OKALOOSA,0641,FORT WALTON BEACH HIGH SCHOOL,O,Suspension Out-of-School,16,5,2,2,0,0,3,8,20,28
46,OKALOOSA,0641,FORT WALTON BEACH HIGH SCHOOL,P,Placement in Alternative Educational Setting,10,5,0,1,0,0,3,4,15,19
46,OKALOOSA,0641,FORT WALTON BEACH HIGH SCHOOL,S,Other SES IR Defined,9,1,3,0,0,0,1,5,9,14
46,OKALOOSA,0651,MAX BRUNER JUNIOR MIDDLE SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0651,MAX BRUNER JUNIOR MIDDLE SCHOOL,I,Suspension In-School,59,51,22,1,1,0,18,36,116,152
46,OKALOOSA,0651,MAX BRUNER JUNIOR MIDDLE SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0651,MAX BRUNER JUNIOR MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,5,1,2,0,0,0,2,3,7,10
46,OKALOOSA,0651,MAX BRUNER JUNIOR MIDDLE SCHOOL,S,Other SES IR Defined,6,6,0,0,0,0,5,4,13,17
46,OKALOOSA,0671,ADDIE R. LEWIS SCHOOL,I,Suspension In-School,41,11,6,0,2,1,5,17,49,66
46,OKALOOSA,0671,ADDIE R. LEWIS SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0671,ADDIE R. LEWIS SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0671,ADDIE R. LEWIS SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0681,LONGWOOD ELEMENTARY SCHOOL,I,Suspension In-School,26,10,7,0,0,0,1,8,36,44
46,OKALOOSA,0681,LONGWOOD ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0681,LONGWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0701,OKALOOSA TECHNICAL COLLEGE AND CHOICE HIGH SCHOOL,I,Suspension In-School,39,7,4,0,0,1,1,16,36,52
46,OKALOOSA,0721,OKALOOSA STEMM CENTER,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0721,OKALOOSA STEMM CENTER,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0731,WALKER ELEMENTARY SCHOOL,I,Suspension In-School,43,13,1,0,1,0,12,12,58,70
46,OKALOOSA,0731,WALKER ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,5,0,0,1,0,3,3,19,22
46,OKALOOSA,0731,WALKER ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0731,WALKER ELEMENTARY SCHOOL,S,Other SES IR Defined,29,12,0,0,1,0,6,7,41,48
46,OKALOOSA,0741,BLUEWATER ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0741,BLUEWATER ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0751,ANTIOCH ELEMENTARY SCHOOL,I,Suspension In-School,29,6,4,2,0,0,3,7,37,44
46,OKALOOSA,0751,ANTIOCH ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0751,ANTIOCH ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0761,DAVIDSON MIDDLE SCHOOL,I,Suspension In-School,169,47,16,2,1,0,19,88,166,254
46,OKALOOSA,0761,DAVIDSON MIDDLE SCHOOL,O,Suspension Out-of-School,12,1,0,0,0,0,2,2,13,15
46,OKALOOSA,0761,DAVIDSON MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0761,DAVIDSON MIDDLE SCHOOL,S,Other SES IR Defined,12,7,1,0,0,0,2,11,11,22
46,OKALOOSA,0771,DESTIN MIDDLE SCHOOL,I,Suspension In-School,58,6,13,0,0,0,6,10,73,83
46,OKALOOSA,0771,DESTIN MIDDLE SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0771,DESTIN MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0771,DESTIN MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0791,EMERALD COAST CAREER INSTITUTE N,I,Suspension In-School,5,2,1,0,0,0,2,3,7,10
46,OKALOOSA,0791,EMERALD COAST CAREER INSTITUTE N,O,Suspension Out-of-School,10,1,2,0,0,0,2,4,11,15
46,OKALOOSA,0791,EMERALD COAST CAREER INSTITUTE N,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0791,EMERALD COAST CAREER INSTITUTE N,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0801,RICHBOURG SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0801,RICHBOURG SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,0801,RICHBOURG SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,9800,OKALOOSA ACADEMY,I,Suspension In-School,77,84,18,0,0,1,16,37,159,196
46,OKALOOSA,9800,OKALOOSA ACADEMY,O,Suspension Out-of-School,88,83,24,1,1,1,17,49,166,215
46,OKALOOSA,9800,OKALOOSA ACADEMY,S,Other SES IR Defined,11,13,2,0,1,0,4,6,25,31
46,OKALOOSA,9807,LIZA JACKSON PREPARATORY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA,9807,LIZA JACKSON PREPARATORY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
47,OKEECHOBEE,0031,CENTRAL ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
47,OKEECHOBEE,0031,CENTRAL ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
